"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","qtz","fld","mica","claymin","glauc","hvy_min","maf","gbbro","baslt","andest","granit","ign_rck","schst","bluschst","slte","chrt","dolmt","limstn","mudstn","sndstn","phspht","trrg","carb","glacl","artif_F","spoil_F","wood","ool","pelag","frm","bnth_frm","plnk_frm","ptr","nan","calc_ooz","sil_ooz","ooz","diat","rad","anmne_F","crlrf","crl","crl_dbr","sol_crl","sftcrl_F","shl","shl_dbr","bryz","brach","echndrm_F","echnd","asterd_F","ophiurd_F","holoth","snd_dollr","crinod_F","mlsc","biv","gstrpd","rzr_clm","oyst","scllp","scphpd","spng_F","crustac","shrmp_F","crab","brncl","annld_F","srpul","wrm_F","wrm_tbe_F","bioturb_F","burw_F","pit_F","fces","motl_F","crnalg","halmda","klp_F","plnt_F","seagrs_F","sft_alg_F","peat","orgcbn","gas","odr","h2s","defrmn_F","flasr_bed_F","gradd_F","lamintd_F","lenticlr_bed_F","planr_bed_F","ripl","scour","wvy_bed_F","lmp_F","mudlmp_F","nod_F","SamplePhase"
+39.09989, -73.09494,73,0,0,"CH01-17:68:V",11,24497,12502,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.09952, -73.11351,76,0,.1,"CH01-17:69:G",11,24498,12503,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.05699, -73.09301,75,0,0,"CH01-17:73:V",11,24500,12505,"Video","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"srfce:"
+39.04995, -73.07088,81,0,.1,"CH01-17:74:G",11,24502,12508,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.05001, -73.07869,81,0,0,"CH01-17:74:V",11,24503,12509,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.03689, -73.05420,82,0,.1,"CH01-17:75:G",11,24504,12510,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.03556, -73.05194,80,0,.1,"CH01-17:76:G",11,24506,12513,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"at top:"
+39.03540, -73.05138,80,0,0,"CH01-17:76.1:V",11,24507,12515,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.02733, -73.03603,80,0,.1,"CH01-17:77:G",11,24510,12517,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.02799, -73.03593,80,0,0,"CH01-17:77:V",11,24511,12518,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.01728, -73.04451,79,0,0,"CH01-17:78:V",11,24513,12520,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+38.99951, -73.07310,-99,0,.1,"CH01-17:79:G",11,24514,12521,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.99980, -73.07206,-99,0,0,"CH01-17:79:V",11,24515,12522,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.11880, -73.03767,-99,0,.1,"CH01-17:81:G",11,24516,12523,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.11893, -73.03671,-99,0,0,"CH01-17:81:V",11,24517,12524,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.12893, -73.03364,-99,0,.1,"CH01-17:82:G",11,24518,12525,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.13941, -73.02840,69,0,.1,"CH01-17:83:G",11,24520,12527,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.15059, -73.02635,72,0,.1,"CH01-17:84:G",11,24522,12529,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.16327, -73.01987,69,0,.1,"CH01-17:85:G",11,24524,12531,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.16323, -73.01989,69,0,0,"CH01-17:85:V",11,24525,12532,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.18511, -73.01168,72,0,.1,"CH01-17:86:G",11,24527,12536,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.19178, -73.01625,67,0,-99,"CH01-17:87:C",11,24529,12538,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.19182, -73.01683,67,0,.1,"CH01-17:87:G",11,24530,12539,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.19182, -73.01632,67,0,0,"CH01-17:87:V",11,24531,12540,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.21090, -73.00164,72,0,.1,"CH01-17:89:G",11,24532,12541,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.22337, -72.99628,-99,0,.1,"CH01-17:90:G",11,24534,12543,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.34612, -72.88150,71,0,.1,"CH01-17:96:G",11,24538,12547,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.34602, -72.88070,71,0,0,"CH01-17:96:V",11,24539,12549,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.33886, -72.86812,76,0,-99,"CH01-17:97:C",11,24540,12550,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0 to 27cm core m recovy:"
+39.33881, -72.86891,76,0,.1,"CH01-17:97:G",11,24541,12554,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"at bottom:"
+39.32786, -72.84885,77,0,.1,"CH01-17:99:G",11,24544,12560,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.32837, -72.84859,77,0,0,"CH01-17:99:V",11,24545,12561,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.32638, -72.84574,77,0,.1,"CH01-17:100:G",11,24547,12564,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.32576, -72.84453,77,0,0,"CH01-17:100:V",11,24548,12565,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.29063, -72.78180,87,0,.02,"CH01-17:107:C",11,24552,12570,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.29005, -72.78042,87,0,.1,"CH01-17:107:G",11,24553,12573,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.28140, -72.76536,92,.03,.27,"CH01-17:108:C",11,24555,12577,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.28189, -72.76492,92,0,.1,"CH01-17:108:G",11,24556,12578,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.27487, -72.75281,98,0,.1,"CH01-17:109:G",11,24559,12582,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.26724, -72.73883,105,0,.1,"CH01-17:110:G",11,24562,12588,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"near bottom:"
+39.22727, -72.66413,130,0,.1,"CH01-17:115:G(V)",11,24564,12589,"UnIdGrab?","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.22460, -72.66032,130,0,.1,"CH01-17:116:G",11,24566,12590,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.5, 19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.22369, -72.65873,130,0,.1,"CH01-17:117:G",11,24568,12591,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.19975, -72.61548,144,0,.1,"CH01-17:121:G",11,24570,12592,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.33936, -72.50887,141,0,.06,"CH01-17:128:C",11,24572,12593,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.33999, -72.51075,141,0,.1,"CH01-17:128:G",11,24573,12596,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.33064, -72.53418,139,0,.08,"CH01-17:129:C",11,24575,12597,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.33076, -72.53287,139,0,.1,"CH01-17:129:G",11,24576,12601,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"layer (~2 cm) atop.:"
+39.32221, -72.60670,124,0,.14,"CH01-17:132:C",11,24578,12602,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.32450, -72.61182,124,0,.1,"CH01-17:133:G",11,24582,12607,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.33415, -72.63123,121,0,.1,"CH01-17:135:G",11,24585,12610,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.34104, -72.64661,118,0,.1,"CH01-17:137:G",11,24588,12615,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.38438, -72.73427,86,0,-99,"CH01-17:139:C",11,24593,12623,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 13.3,,,,,,,,,,,,,,,,"0 to 0.24m core m recovy:"
+39.38476, -72.73384,86,0,.1,"CH01-17:139:G",11,24594,12624,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.39389, -72.75368,81,0,-99,"CH01-17:140:C",11,24596,12626,"SlowCorer","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bottom layer:"
+39.39385, -72.75377,81,0,.1,"CH01-17:140:G",11,24597,12627,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 19.8, 20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.42331, -72.81429,68,0,.1,"CH01-17:142:G",11,24601,12631,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.42285, -72.81337,68,0,0,"CH01-17:142:V",11,24602,12632,"Video","SFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.34391, -70.55789,-99,0,.15,"C20",14,24847,12879," rcvy=0.73","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"base:"
+41.33037, -70.56344,-99,0,.35,"C15",14,24853,12884," rcvy=0.35","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"top:"
+41.33704, -70.56472,-99,0,.27,"C9",14,24859,12897," rcvy=0.27","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.33710, -70.56170,-99,0,.88,"C7",14,24861,12903," rcvy=0.88","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.33701, -70.55536,-99,0,.28,"C2.1",14,24873,12928," rcvy=1.8","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"botm:"
+41.33701, -70.55528,-99,0,.3,"C2.2",14,24874,12931," rcvy=1.6","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"botm 40cm:"
+41.33675, -70.55455,-99,0,.4,"C1",14,24877,12939," rcvy=0.63","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,"botm 20cm:"
+27.56415, -80.24029,-99,0,.3,"90_100",29,32246,21418,"VibroCore","LTH", 31.3,,,,,,,,,,,,,,,,,,,,,, 31.3,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,, 31.3,,,,,,,,,,,  6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.56415, -80.24029,-99,.91,1.22,"90_100",29,32246,21420,"VibroCore","LTH",  2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.0,,,,,,,,,,,  5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.56415, -80.24029,-99,1.22,2.13,"90_100",29,32246,21421,"VibroCore","LTH", 24.1,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,  3.4,,,,,,,,,,,,,,,,,,,,,  3.4,,,,,, 34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.56415, -80.24029,-99,2.13,2.74,"90_100",29,32246,21422,"VibroCore","LTH",,,,,,,,,,,,,,,,,,,,,,, 50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.58279, -80.31359,-99,0,.3,"89_99",29,32247,21424,"VibroCore","LTH",,,,,,,,,,,,,,,,,,,,,,, 34.5,,,,,,,,,,,,,,,,,,,,,,,, 24.1,,,,,,,,,, 34.5,,,,,,,,,,,  6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.58279, -80.31359,-99,0,.3,"89_99",29,32247,21425,"VibroCore","LTH",100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"in sndfrct:"
+27.58279, -80.31359,-99,.3,1.52,"89_99",29,32247,21426,"VibroCore","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 36.8,,,,,,,,,, 10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.58279, -80.31359,-99,.3,1.52,"89_99",29,32247,21427,"VibroCore","LTH",100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"in sndfrct:"
+27.58279, -80.31359,-99,1.52,2.93,"89_99",29,32247,21428,"VibroCore","LTH", 87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.55606, -80.29898,-99,0,.91,"88_98",29,32248,21429,"VibroCore","LTH", 77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.55606, -80.29898,-99,.91,1.52,"88_98",29,32248,21430,"VibroCore","LTH", 34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.0, 24.1,,,,,,,,,,  6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.55606, -80.29898,-99,1.52,2.53,"88_98",29,32248,21431,"VibroCore","LTH", 58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.0,,,,,,,,,,, 16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.53125, -80.27239,-99,0,0,"87_97",29,32249,21432,"VibroCore","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.53125, -80.27239,-99,0,1.83,"87_97",29,32249,21433,"VibroCore","LTH",  5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,,,,,,,,,,,,  5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.53125, -80.27239,-99,1.83,2.83,"87_97",29,32249,21434,"VibroCore","LTH", 30.3,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,  3.0,,,,,,,,,,,,,,,,,,,,,,,,,,, 30.3,,,,,,,,,,,  6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.48429, -80.27355,-99,0,.3,"86_96",29,32250,21435,"VibroCore","LTH", 77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.48429, -80.27355,-99,.3,1.22,"86_96",29,32250,21436,"VibroCore","LTH", 33.3,,,,,,,,,,,,,,,,,,,,,, 47.6,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,  9.5,,,,,,,,,,,  9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+27.48429, -80.27355,-99,1.22,1.83,"86_96",29,32250,21437,"VibroCore","LTH", 41.7,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  8.3,,,,,,,,,,,  8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
