"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","Terrigenous","Carbonate","Igneous","Volcanic","Metamorphic","Mineralized","AuthFeMn","Ooze","Carbon","GeochemSignal","Forams","OtherCalcPelag","SilcPelag","Shell","Coral","HardPlant","SamplePhase"
+33.28167, -79.03000,14,0,0,"PE-20-2-64: (00018088)",241,61686,56982,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+33.40167, -79.02333,-99,0,0,"PE-20-2-64: (00018091)",241,61689,56985,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.33805, -70.38722,8,0,0,"WH-12.5-1-65: (00018130)",241,61727,57023,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"  "
+41.32917, -70.39584,8,0,0,"WH-12.5-1-65: (00018135)",241,61732,57028,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.22917, -70.39667,-99,0,0,"WH-12.5-1-65: (00018153)",241,61750,57046,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.33778, -70.48778,8,0,0,"WH-12.5-1-65: (00018159)",241,61756,57052,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+41.29556, -70.44611,-99,0,0,"WH-12.5-1-65: (00018165)",241,61762,57058,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+41.32889, -70.49555,12,0,0,"WH-12.5-1-65: (00018168)",241,61765,57061,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+33.53667, -78.96833,10,0,0,"WH-20-1-65: (00018191)",241,61787,57083,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.53000, -78.94167,11,0,0,"WH-20-1-65: (00018192)",241,61788,57084,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.50834, -78.90334,12,0,0,"WH-20-1-65: (00018194)",241,61790,57086,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.51000, -78.87833,12,0,0,"WH-20-1-65: (00018195)",241,61791,57087,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.48583, -78.91028,11,0,0,"WH-20-1-65: (00018199)",241,61795,57091,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.48555, -78.93555,20,0,0,"WH-20-1-65: (00018200)",241,61796,57092,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,"  "
+33.50806, -78.93555,11,0,0,"WH-20-1-65: (00018201)",241,61797,57093,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.51750, -78.98444,8,0,0,"WH-20-1-65: (00018203)",241,61799,57095,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.50389, -79.01028,8,0,0,"WH-20-1-65: (00018204)",241,61800,57096,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.49556, -78.98611,9,0,0,"WH-20-1-65: (00018205)",241,61801,57097,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.48917, -78.96222,8,0,0,"WH-20-1-65: (00018206)",241,61802,57098,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.46806, -78.87861,14,0,0,"WH-20-1-65: (00018208)",241,61804,57100,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.46500, -78.90111,13,0,0,"WH-20-1-65: (00018209)",241,61805,57101,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.47500, -78.92834,11,0,0,"WH-20-1-65: (00018210)",241,61806,57102,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.46556, -78.95222,9,0,0,"WH-20-1-65: (00018211)",241,61807,57103,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.47111, -78.97722,10,0,0,"WH-20-1-65: (00018212)",241,61808,57104,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.47583, -78.99834,10,0,0,"WH-20-1-65: (00018213)",241,61809,57105,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.48389, -79.02139,9,0,0,"WH-20-1-65: (00018214)",241,61810,57106,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.47805, -79.05361,6,0,0,"WH-20-1-65: (00018215)",241,61811,57107,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.47389, -79.08305,6,0,0,"WH-20-1-65: (00018216)",241,61812,57108,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.46111, -79.09139,7,0,0,"WH-20-1-65: (00018217)",241,61813,57109,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.48972, -79.03806,7,0,0,"WH-20-1-65: (00018221)",241,61817,57113,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+33.49333, -79.05194,7,0,0,"WH-20-1-65: (00018222)",241,61818,57114,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.04583, -70.22722,5,0,0,"PE-10-1-71: (00018263)",241,61827,57123,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+42.04111, -70.22278,5,0,0,"PE-10-1-71: (00018264)",241,61828,57124,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+42.04917, -70.25500,54,0,0,"PE-10-1-71: (00018275)",241,61839,57135,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.06111, -70.09611,8,0,0,"PE-10-2-71: (00018307)",241,61871,57167,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.07667, -70.10278,16,0,0,"PE-10-2-71: (00018309)",241,61873,57169,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.10250, -70.14111,34,0,0,"PE-10-2-71: (00018315)",241,61879,57175,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.09306, -70.17889,13,0,0,"PE-10-2-71: (00018320)",241,61884,57180,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.10583, -70.18750,45,0,0,"PE-10-2-71: (00018321)",241,61885,57181,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.10305, -70.20361,60,0,0,"PE-10-2-71: (00018323)",241,61887,57183,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.10305, -70.22028,63,0,0,"PE-10-2-71: (00018325)",241,61889,57185,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.08917, -70.25389,62,0,0,"PE-10-2-71: (00018328)",241,61892,57188,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.10500, -70.23500,64,0,0,"PE-10-2-71: (00018331)",241,61895,57191,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.11333, -70.22417,62,0,0,"PE-10-2-71: (00018332)",241,61896,57192,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.10972, -70.21056,63,0,0,"PE-10-2-71: (00018333)",241,61897,57193,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.11139, -70.15861,41,0,0,"PE-10-2-71: (00018336)",241,61900,57196,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.11361, -70.14555,43,0,0,"PE-10-2-71: (00018337)",241,61901,57197,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.05944, -69.99472,49,0,0,"PE-20-1-71: (00018367)",241,61931,57227,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+41.82306, -69.87028,44,0,0,"PE-20-3-71: (00018372)",241,61936,57232,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.82500, -69.84167,71,0,0,"PE-20-3-71: (00018373)",241,61937,57233,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 14,  0,  0,"  "
+41.85806, -69.84194,61,0,0,"PE-20-3-71: (00018384)",241,61948,57244,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.71028, -69.89139,20,0,0,"PE-20-3-71: (00018390)",241,61954,57250,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.72445, -69.84194,35,0,0,"PE-20-3-71: (00018392)",241,61956,57252,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.72528, -69.87361,24,0,0,"PE-20-3-71: (00018393)",241,61957,57253,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.75834, -69.84111,33,0,0,"PE-20-3-71: (00018399)",241,61963,57259,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.95833, -69.84167,77,0,0,"PE-20-2-71: (00018417)",241,61981,57277,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.95833, -69.87444,59,0,0,"PE-20-2-71: (00018418)",241,61982,57278,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+41.92528, -69.87417,55,0,0,"PE-20-2-71: (00018425)",241,61989,57285,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.54333, -70.86083,4,0,0,"PE-5-1-68: (00018449)",241,62004,57300,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.54000, -70.87278,2,0,0,"PE-5-1-68: (00018457)",241,62012,57308,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.53917, -70.87695,9,0,0,"PE-5-1-68: (00018458)",241,62013,57309,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.53167, -70.88167,2,0,0,"PE-5-1-68: (00018460)",241,62015,57311,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.53000, -70.88445,1,0,0,"PE-5-1-68: (00018461)",241,62016,57312,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.53639, -70.89889,-99,0,0,"PE-5-1-68: (00018465)",241,62020,57316,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.53889, -70.88972,-99,0,0,"PE-5-1-68: (00018466)",241,62021,57317,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.54000, -70.89333,-99,0,0,"PE-5-1-68: (00018468)",241,62023,57319,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.55416, -70.88834,-99,0,0,"PE-5-1-68: (00018474)",241,62029,57325,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.54472, -70.91084,1,0,0,"PE-5-1-68: (00018480)",241,62035,57331,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.54750, -70.91472,0,0,0,"PE-5-1-68: (00018483)",241,62038,57334,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.55083, -70.91750,0,0,0,"PE-5-1-68: (00018484)",241,62039,57335,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51528, -70.88223,4,0,0,"PE-5-3-68: (00018503)",241,62058,57354,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51389, -70.88639,2,0,0,"PE-5-3-68: (00018506)",241,62061,57357,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.50028, -70.88139,1,0,0,"PE-5-3-68: (00018509)",241,62064,57360,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 23,  0,  0,"  "
+42.50333, -70.87750,0,0,0,"PE-5-3-68: (00018510)",241,62065,57361,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.51056, -70.88611,1,0,0,"PE-5-3-68: (00018513)",241,62068,57364,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.52306, -70.85639,6,0,0,"PE-5-3-68: (00018521)",241,62076,57372,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.50694, -70.83528,11,0,0,"PE-5-2-68: (00018529)",241,62083,57379,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.50639, -70.84306,12,0,0,"PE-5-2-68: (00018531)",241,62085,57381,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.52278, -70.84278,6,0,0,"PE-5-2-68: (00018535)",241,62089,57385,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.52306, -70.83889,6,0,0,"PE-5-2-68: (00018536)",241,62090,57386,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.51972, -70.84389,5,0,0,"PE-5-2-68: (00018544)",241,62098,57394,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51083, -70.82722,14,0,0,"PE-5-2-68: (00018551)",241,62105,57401,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51111, -70.84333,3,0,0,"PE-5-2-68: (00018555)",241,62109,57405,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.50639, -70.83111,10,0,0,"PE-5-2-68: (00018556)",241,62110,57406,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,"  "
+42.50167, -70.83083,12,0,0,"PE-5-2-68: (00018565)",241,62119,57415,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.52222, -70.81861,15,0,0,"PE-5-2-68: (00018567)",241,62121,57417,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.52250, -70.79778,9,0,0,"PE-5-2-68: (00018572)",241,62126,57422,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51861, -70.80194,11,0,0,"PE-5-2-68: (00018576)",241,62130,57426,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51861, -70.81472,9,0,0,"PE-5-2-68: (00018577)",241,62131,57427,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51472, -70.82306,12,0,0,"PE-5-2-68: (00018580)",241,62134,57430,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.50222, -70.82306,12,0,0,"PE-5-2-68: (00018582)",241,62136,57432,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.50583, -70.81194,25,0,0,"PE-5-2-68: (00018588)",241,62142,57436,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.50639, -70.79806,26,0,0,"PE-5-2-68: (00018589)",241,62143,57437,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51389, -70.80194,11,0,0,"PE-5-2-68: (00018596)",241,62150,57442,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.50222, -70.80222,14,0,0,"PE-5-2-68: (00018601)",241,62155,57447,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.51056, -70.81139,13,0,0,"PE-5-2-68: (00018603)",241,62157,57449,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.49805, -70.82250,12,0,0,"PE-5-2-68: (00018612)",241,62166,57456,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.49417, -70.81000,25,0,0,"PE-5-2-68: (00018618)",241,62172,57462,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.55194, -70.81028,75,0,0,"PE-5-4-68: (00018649)",241,62203,57487,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.54778, -70.81028,-99,0,0,"PE-5-4-68: (00018650)",241,62204,57488,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.54722, -70.81472,91,0,0,"PE-5-4-68: (00018652)",241,62206,57490,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.53611, -70.84333,7,0,0,"PE-5-4-68: (00018667)",241,62221,57505,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.54389, -70.79361,20,0,0,"PE-5-4-68: (00018709)",241,62263,57547,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.55583, -70.80250,7,0,0,"PE-5-4-68: (00018712)",241,62266,57550,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.53556, -70.79778,-99,0,0,"PE-5-4-68: (00018720)",241,62274,57558,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.10695, -70.24028,64,0,0,"PE-40-1-68: (00018727)",241,62281,57565,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.15167, -70.25000,56,0,0,"PE-40-1-68: (00018770)",241,62323,57606,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.18667, -70.24667,26,0,0,"PE-40-1-68: (00018772)",241,62325,57608,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 12,  0,  0,"  "
+42.25000, -70.28000,25,0,0,"PE-40-1-68: (00018773)",241,62326,57609,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.18667, -70.11500,48,0,0,"PE-40-2-68: (00018795)",241,62348,57630,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.08417, -69.87833,115,0,0,"PE-40-2-68: (00018804)",241,62357,57639,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.56139, -70.78278,1,0,0,"PE-5-1-69: (00018815)",241,62368,57650,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51250, -70.76334,27,0,0,"PE-10-2-69: (00018829)",241,62382,57663,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.51194, -70.78833,23,0,0,"PE-10-2-69: (00018831)",241,62384,57665,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51278, -70.77917,25,0,0,"PE-10-2-69: (00018832)",241,62385,57666,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.48722, -70.84722,5,0,0,"PE-10-2-69: (00018838)",241,62391,57671,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 75,  0,  0,"  "
+42.52472, -70.76750,17,0,0,"PE-10-2-69: (00018841)",241,62394,57674,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.51222, -70.76945,35,0,0,"PE-10-2-69: (00018845)",241,62398,57678,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.50583, -70.77306,31,0,0,"PE-10-2-69: (00018846)",241,62399,57679,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.48555, -70.79750,299,0,0,"PE-10-2-69: (00018852)",241,62405,57684,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.47722, -70.82083,229,0,0,"PE-10-2-69: (00018859)",241,62412,57690,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.46194, -70.67306,59,0,0,"PE-20-3-69: (00018892)",241,62445,57723,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.47611, -70.72472,44,0,0,"PE-20-3-69: (00018895)",241,62448,57726,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.49139, -70.74250,47,0,0,"PE-20-3-69: (00018900)",241,62453,57731,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.47750, -70.76083,42,0,0,"PE-20-3-69: (00018905)",241,62458,57736,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.57667, -70.72000,9,0,0,"PE-10-1-69: (00018916)",241,62469,57747,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.57000, -70.72667,9,0,0,"PE-10-1-69: (00018917)",241,62470,57748,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.56333, -70.72583,24,0,0,"PE-10-1-69: (00018918)",241,62471,57749,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.56639, -70.70917,20,0,0,"PE-10-1-69: (00018926)",241,62479,57757,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.57250, -70.67167,25,0,0,"PE-10-1-69: (00018928)",241,62481,57758,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.57139, -70.69028,19,0,0,"PE-10-1-69: (00018930)",241,62483,57760,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,100,  0,  0,"  "
+42.42528, -70.77444,35,0,0,"PE-20-4-69: (00018947)",241,62500,57774,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.33833, -70.82750,27,0,0,"PE-20-4-69: (00018960)",241,62513,57786,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.45333, -70.90472,14,0,0,"PE-10-1-70: (00018983)",241,62536,57808,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.45722, -70.88750,19,0,0,"PE-10-1-70: (00018985)",241,62538,57810,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.45417, -70.86972,23,0,0,"PE-10-1-70: (00018987)",241,62540,57812,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.46222, -70.86389,19,0,0,"PE-10-1-70: (00018989)",241,62542,57814,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.48111, -70.86333,10,0,0,"PE-10-1-70: (00018992)",241,62545,57817,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.47028, -70.86028,12,0,0,"PE-10-1-70: (00018993)",241,62546,57818,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.35417, -70.97916,3,0,0,"PE-10-2-70: (00019027)",241,62580,57852,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.36389, -70.99167,7,0,0,"PE-10-2-70: (00019033)",241,62586,57858,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
+42.37083, -70.99861,6,0,0,"PE-10-2-70: (00019034)",241,62587,57859,"","",  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,"  "
