huc_8,hu_8_name,area_acres,area_sqkm,states,wsa_cpl_total_n_low_medium,wsa_cpl_total_n_medium_high,wsa_cpl_total_p_low_medium,wsa_cpl_total_p_medium_high,wsa_nap_total_n_low_medium,wsa_nap_total_n_medium_high,wsa_nap_total_p_low_medium,wsa_nap_total_p_medium_high,wsa_npl_total_n_low_medium,wsa_npl_total_n_medium_high,wsa_npl_total_p_low_medium,wsa_npl_total_p_medium_high,wsa_sap_total_n_low_medium,wsa_sap_total_n_medium_high,wsa_sap_total_p_low_medium,wsa_sap_total_p_medium_high,wsa_spl_total_n_low_medium,wsa_spl_total_n_medium_high,wsa_spl_total_p_low_medium,wsa_spl_total_p_medium_high,wsa_tpl_total_n_low_medium,wsa_tpl_total_n_medium_high,wsa_tpl_total_p_low_medium,wsa_tpl_total_p_medium_high,wsa_umw_total_n_low_medium,wsa_umw_total_n_medium_high,wsa_umw_total_p_low_medium,wsa_umw_total_p_medium_high,wsa_wmt_total_n_low_medium,wsa_wmt_total_n_medium_high,wsa_wmt_total_p_low_medium,wsa_wmt_total_p_medium_high,wsa_xer_total_n_low_medium,wsa_xer_total_n_medium_high,wsa_xer_total_p_low_medium,wsa_xer_total_p_medium_high,nla_cgp_total_n_low_medium,nla_cgp_total_n_medium_high,nla_cgp_total_p_low_medium,nla_cgp_total_p_medium_high,nla_cpe_total_n_low_medium,nla_cpe_total_n_medium_high,nla_cpe_total_p_low_medium,nla_cpe_total_p_medium_high,nla_gpm_total_n_low_medium,nla_gpm_total_n_medium_high,nla_gpm_total_p_low_medium,nla_gpm_total_p_medium_high,nla_gpn_total_n_low_medium,nla_gpn_total_n_medium_high,nla_gpn_total_p_low_medium,nla_gpn_total_p_medium_high,nla_ngl_total_n_low_medium,nla_ngl_total_n_medium_high,nla_ngl_total_p_low_medium,nla_ngl_total_p_medium_high,nla_sam_total_n_low_medium,nla_sam_total_n_medium_high,nla_sam_total_p_low_medium,nla_sam_total_p_medium_high,nla_sep_total_n_low_medium,nla_sep_total_n_medium_high,nla_sep_total_p_low_medium,nla_sep_total_p_medium_high,nla_sgl_total_n_low_medium,nla_sgl_total_n_medium_high,nla_sgl_total_p_low_medium,nla_sgl_total_p_medium_high,nla_tmp_total_n_low_medium,nla_tmp_total_n_medium_high,nla_tmp_total_p_low_medium,nla_tmp_total_p_medium_high,nla_wmt_total_n_low_medium,nla_wmt_total_n_medium_high,nla_wmt_total_p_low_medium,nla_wmt_total_p_medium_high,nla_xer_total_n_low_medium,nla_xer_total_n_medium_high,nla_xer_total_p_low_medium,nla_xer_total_p_medium_high,likely_to_discharge_n_or_p,has_n_limits,has_p_limits,has_n_monitoring_requirement,has_p_monitoring_requirement,has_n_dmr_data,has_p_dmr_data,nlcd11a,nlcd11p,nlcd12a,nlcd12p,nlcd21a,nlcd21p,nlcd22a,nlcd22p,nlcd23a,nlcd23p,nlcd24a,nlcd24p,nlcd31a,nlcd31p,nlcd41a,nlcd41p,nlcd42a,nlcd42p,nlcd43a,nlcd43p,nlcd52a,nlcd52p,nlcd71a,nlcd71p,nlcd81a,nlcd81p,nlcd82a,nlcd82p,nlcd90a,nlcd90p,nlcd95a,nlcd95p,attains_303d_count,attains_tmdl_count
10040104,Fort Peck Reservoir,3377461.54045000000,13668.10049970000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,710.1945,0.0520,0.0000,0.0000,21.2499,0.0016,3.1671,0.0002,0.0072,0.0000,0.0000,0.0000,23.0535,0.0017,2.1402,0.0002,1048.4964,0.0767,0.0000,0.0000,2605.6530,0.1906,8498.0430,0.6218,11.1078,0.0008,526.2264,0.0385,175.6953,0.0129,42.4755,0.0031,95,75
10040105,Big Dry,990755.24460100000,4009.44380614000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.9194,0.0012,0.0000,0.0000,16.7922,0.0042,1.0593,0.0003,0.0279,0.0000,0.0000,0.0000,6.8121,0.0017,0.0000,0.0000,0.3123,0.0001,0.0000,0.0000,352.8252,0.0880,3102.0039,0.7737,1.2474,0.0003,499.4334,0.1246,18.7992,0.0047,5.1165,0.0013,66,0
10040106,Little Dry,784639.86951500000,3175.32456379000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0418,0.0016,0.0000,0.0000,36.4545,0.0115,0.3636,0.0001,0.0225,0.0000,0.0000,0.0000,8.0910,0.0025,0.1071,0.0000,0.4131,0.0001,0.0063,0.0000,255.2400,0.0804,2375.9829,0.7483,0.4176,0.0001,487.9026,0.1537,2.9313,0.0009,2.2455,0.0007,0,0
10040201,Upper Musselshell,2577896.85003000000,10432.37733490000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,6,3,0,6,6,6,6,16.7292,0.0016,0.0054,0.0000,67.2678,0.0064,10.2906,0.0010,0.4338,0.0000,0.0135,0.0000,45.5004,0.0044,6.4449,0.0006,1573.2225,0.1508,0.2754,0.0000,1272.3444,0.1220,5540.4819,0.5311,260.6625,0.0250,1428.0561,0.1369,194.7186,0.0187,15.4386,0.0015,158,0
10040202,Middle Musselshell,1229635.29611000000,4976.15697588000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,2,1,0,2,2,2,2,1.5273,0.0003,0.0000,0.0000,11.7423,0.0024,4.7898,0.0010,0.3744,0.0001,0.0225,0.0000,2.7045,0.0005,0.7902,0.0002,516.9366,0.1039,0.0000,0.0000,449.7894,0.0904,3615.0948,0.7265,27.9873,0.0056,296.0910,0.0595,46.3950,0.0093,1.8810,0.0004,74,0
10040203,Flatwillow,436076.45369500000,1764.73861310000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,2.1339,0.0012,0.0000,0.0000,3.3120,0.0019,0.3069,0.0002,0.0000,0.0000,0.0000,0.0000,1.9845,0.0011,15.8544,0.0090,258.4863,0.1465,0.0000,0.0000,214.6554,0.1216,1043.9667,0.5915,15.9390,0.0090,148.2183,0.0840,58.0320,0.0329,2.0925,0.0012,41,0
10040204,Box Elder,748285.34780700000,3028.20304949000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,2,0,0,2,2,2,2,6.4917,0.0021,0.0000,0.0000,15.0732,0.0050,3.2841,0.0011,0.0180,0.0000,0.0000,0.0000,7.8291,0.0026,31.5045,0.0104,221.5170,0.0731,0.0153,0.0000,435.1968,0.1437,2003.4405,0.6615,41.3550,0.0137,193.8807,0.0640,64.2447,0.0212,4.6440,0.0015,0,0
10040205,Lower Musselshell,1072502.36794000000,4340.26264272000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6865,0.0006,0.0000,0.0000,5.1705,0.0012,1.0845,0.0002,0.0000,0.0000,0.0000,0.0000,5.1129,0.0012,0.0000,0.0000,456.5781,0.1052,0.0000,0.0000,626.6970,0.1444,3031.0398,0.6983,6.8130,0.0016,157.5189,0.0363,42.2721,0.0097,5.6943,0.0013,0,0
10050001,Milk Headwaters,322927.64253700000,1306.84166777000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,2.0403,0.0016,0.0000,0.0000,6.8697,0.0053,0.1917,0.0001,0.0261,0.0000,0.0000,0.0000,3.4470,0.0026,46.1502,0.0354,56.3535,0.0432,4.0005,0.0031,244.5822,0.1875,731.4714,0.5608,1.4391,0.0011,193.4415,0.1483,11.7900,0.0090,2.4075,0.0018,0,0
10050002,Upper Milk,746244.26195300000,3019.94306895000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,2,1,0,2,2,2,2,19.8873,0.0076,0.0000,0.0000,56.8341,0.0217,3.5559,0.0014,0.0144,0.0000,0.0000,0.0000,11.0394,0.0042,0.0864,0.0000,10.6677,0.0041,0.0000,0.0000,139.4712,0.0532,751.6890,0.2866,2.3805,0.0009,1599.7302,0.6099,16.3350,0.0062,11.2419,0.0043,0,0
10050003,Wild Horse Lake,55882.72010360000,226.14932114800,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063,0.0000,0.0000,0.0000,2.0403,0.0090,0.3852,0.0017,0.0000,0.0000,0.0000,0.0000,46.1502,0.2039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2132,0.0054,87.8373,0.3881,0.0000,0.0000,88.0650,0.3891,0.4824,0.0021,0.1287,0.0006,0,0
10050004,Middle Milk,2152333.62876000000,8710.18425954000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,12,6,1,12,12,12,12,30.3804,0.0035,0.0000,0.0000,101.5569,0.0117,27.6750,0.0032,3.1527,0.0004,0.8028,0.0001,6.2874,0.0007,19.7559,0.0023,86.8554,0.0100,1.8045,0.0002,874.2096,0.1004,4840.2783,0.5557,150.9642,0.0173,2325.4659,0.2670,187.2801,0.0215,54.0594,0.0062,39,0
10050005,Big Sandy,539948.60482600000,2185.09425113000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,1,0,0,1,1,1,1,1.0044,0.0005,0.0000,0.0000,41.0769,0.0188,5.6313,0.0026,0.1413,0.0001,0.0000,0.0000,0.7956,0.0004,21.0231,0.0096,53.3151,0.0244,1.1565,0.0005,293.8086,0.1345,486.8217,0.2228,7.1586,0.0033,1213.8417,0.5555,57.0870,0.0261,2.3508,0.0011,0,0
10050006,Sage,625519.81868500000,2531.38863137000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,1,1,0,1,1,1,1,0.6831,0.0003,0.0000,0.0000,67.2705,0.0266,5.1480,0.0020,0.0891,0.0000,0.0045,0.0000,0.9990,0.0004,0.0090,0.0000,2.2428,0.0009,0.0000,0.0000,58.0932,0.0229,493.5042,0.1950,0.9297,0.0004,1893.4137,0.7480,8.4240,0.0033,0.5040,0.0002,0,0
10050007,Lodge,159834.21054000000,646.82603392900,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4103,0.0022,0.0000,0.0000,8.8272,0.0136,1.9377,0.0030,0.3231,0.0005,0.0540,0.0001,0.3177,0.0005,0.0000,0.0000,0.2988,0.0005,0.0000,0.0000,29.7765,0.0460,293.6691,0.4540,11.5083,0.0178,290.4264,0.4490,5.7762,0.0089,2.5065,0.0039,20,0
10050008,Battle,303709.59411100000,1229.06899318000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2.5965,0.0021,0.0000,0.0000,3.8196,0.0031,0.5310,0.0004,0.0045,0.0000,0.0000,0.0000,1.4382,0.0012,0.0000,0.0000,0.2412,0.0002,0.0000,0.0000,53.8713,0.0438,973.7757,0.7925,9.0315,0.0074,171.4068,0.1395,6.0282,0.0049,6.0318,0.0049,0,0
10050009,Peoples,455644.03361800000,1843.92579131000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,5.0157,0.0027,0.0000,0.0000,6.9633,0.0038,0.9225,0.0005,0.0090,0.0000,0.0000,0.0000,6.8184,0.0037,4.2417,0.0023,99.5031,0.0540,0.0045,0.0000,279.4545,0.1516,1125.3654,0.6104,11.4066,0.0062,260.9442,0.1415,35.2773,0.0191,7.6986,0.0042,22,0
10050010,Cottonwood,575492.07465600000,2328.93355527000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3697,0.0010,0.0000,0.0000,23.8095,0.0102,3.8592,0.0017,0.0018,0.0000,0.0045,0.0000,1.3293,0.0006,0.0000,0.0000,0.4113,0.0002,0.0000,0.0000,216.5778,0.0931,1202.9382,0.5169,2.7648,0.0012,834.6771,0.3586,22.2093,0.0095,16.3701,0.0070,0,0
10050011,Whitewater,339697.67702500000,1374.70758246000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7065,0.0005,0.0000,0.0000,7.8039,0.0057,0.6948,0.0005,0.0000,0.0000,0.0000,0.0000,6.3009,0.0046,0.0000,0.0000,0.1530,0.0001,0.0000,0.0000,79.2810,0.0578,1035.7074,0.7547,0.8568,0.0006,235.2150,0.1714,3.9186,0.0029,1.6614,0.0012,0,0
10050012,Lower Milk,1086882.68566000000,4398.45771776000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,8,7,8,8,11.4822,0.0026,0.0000,0.0000,39.9321,0.0091,12.6846,0.0029,1.3833,0.0003,0.2313,0.0001,1.6092,0.0004,0.0099,0.0000,1.2960,0.0003,0.0000,0.0000,240.7032,0.0547,3166.9218,0.7201,41.3793,0.0094,764.0658,0.1737,91.7271,0.0209,24.6384,0.0056,4,23
10050013,Frenchman,171397.99220300000,693.62299313500,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6497,0.0024,0.0000,0.0000,2.6811,0.0039,0.0468,0.0001,0.0000,0.0000,0.0000,0.0000,0.6102,0.0009,0.0000,0.0000,0.1593,0.0002,0.0000,0.0000,74.3616,0.1072,557.9253,0.8043,6.2514,0.0090,37.4994,0.0541,9.8406,0.0142,2.6199,0.0038,0,0
10050014,Beaver,1142926.00428000000,4625.25695797000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,2,0,0,2,2,2,2,19.1529,0.0041,0.0000,0.0000,14.1138,0.0031,4.9572,0.0011,0.0954,0.0000,0.0000,0.0000,21.6333,0.0047,2.1960,0.0005,59.8995,0.0130,0.0000,0.0000,343.5795,0.0743,3608.7399,0.7802,14.0193,0.0030,467.8659,0.1012,39.6126,0.0086,29.5434,0.0064,130,0
10050015,Rock,554257.88702700000,2243.00185566000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5137,0.0011,0.0000,0.0000,10.5732,0.0047,0.5022,0.0002,0.0000,0.0000,0.0000,0.0000,0.9324,0.0004,1.8477,0.0008,2.2617,0.0010,0.0000,0.0000,173.3445,0.0773,1914.9714,0.8540,2.5758,0.0011,108.4302,0.0484,18.7722,0.0084,5.7069,0.0025,0,0
10050016,Porcupine,468050.51839800000,1894.13304868000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0007,0.0011,0.0000,0.0000,35.5653,0.0188,2.1969,0.0012,0.0522,0.0000,0.0000,0.0000,0.0000,0.0000,0.3933,0.0002,0.9135,0.0005,0.0765,0.0000,109.1808,0.0576,844.8561,0.4460,19.1268,0.0101,829.7532,0.4380,43.6554,0.0230,6.5952,0.0035,18,0
10060001,Prairie Elk-Wolf,1282121.90880000000,5188.56273934000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,3,3,51.7644,0.0100,0.0000,0.0000,132.9642,0.0256,12.7818,0.0025,1.3473,0.0003,0.1917,0.0000,21.6603,0.0042,4.9032,0.0009,5.9337,0.0011,0.3816,0.0001,225.9324,0.0435,2796.0669,0.5389,22.3182,0.0043,1752.0561,0.3377,110.9457,0.0214,49.0914,0.0095,31,31
10060002,Redwater,1352938.51022000000,5475.14732772000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,10.3365,0.0019,0.0000,0.0000,109.2780,0.0200,5.2227,0.0010,0.5256,0.0001,0.0450,0.0000,27.8397,0.0051,22.8096,0.0042,17.0478,0.0031,0.2619,0.0000,73.0224,0.0133,3069.7659,0.5607,6.4197,0.0012,2085.0273,0.3808,21.3228,0.0039,26.3394,0.0048,39,54
10060003,Poplar,830432.34896100000,3360.64013398000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,13.4640,0.0040,0.0000,0.0000,117.9243,0.0351,5.3703,0.0016,1.0998,0.0003,0.1251,0.0000,2.6190,0.0008,1.3050,0.0004,0.1638,0.0000,0.0450,0.0000,41.5350,0.0124,1296.5913,0.3859,11.9205,0.0035,1815.6312,0.5404,32.8401,0.0098,19.0458,0.0057,14,0
10060004,West Fork Poplar,547758.93312300000,2216.70152506000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8430,0.0017,0.0000,0.0000,69.3018,0.0313,1.2033,0.0005,0.0270,0.0000,0.0090,0.0000,0.2223,0.0001,2.4273,0.0011,0.7002,0.0003,0.0666,0.0000,34.4097,0.0155,874.9737,0.3948,28.1025,0.0127,1140.8193,0.5147,48.5451,0.0219,11.7108,0.0053,0,0
10060005,Charlie-Little Muddy,757202.42846100000,3064.28919083000,"MT,ND",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,46.8756,0.0153,0.0000,0.0000,72.7146,0.0237,9.3996,0.0031,0.4968,0.0002,0.0279,0.0000,29.3004,0.0096,24.0966,0.0079,7.5312,0.0025,4.4793,0.0015,48.3030,0.0158,1812.8448,0.5916,15.6933,0.0051,855.6345,0.2792,71.7111,0.0234,65.0115,0.0212,21,0
10060006,Big Muddy,1629892.18939000000,6595.93898598000,"MT,ND",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,79.1937,0.0120,0.0000,0.0000,214.9569,0.0326,9.1503,0.0014,0.9135,0.0001,0.0729,0.0000,6.3837,0.0010,5.1885,0.0008,0.6804,0.0001,0.8289,0.0001,79.2720,0.0120,2400.5241,0.3642,4.2588,0.0006,3652.5645,0.5541,22.6719,0.0034,115.4565,0.0175,61,0
10060007,Brush Lake Closed Basin,449404.72098300000,1818.67619154000,"MT,ND",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1355,117,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9609,0.0368,0.0000,0.0000,63.5400,0.0350,1.2105,0.0007,0.0558,0.0000,0.0054,0.0000,5.1516,0.0028,0.2160,0.0001,0.0162,0.0000,0.0135,0.0000,25.8723,0.0142,684.6228,0.3767,2.8890,0.0016,938.0088,0.5161,0.9639,0.0005,27.7668,0.0153,0,0
10070001,Yellowstone Headwaters,1659438.32701000000,6715.50795029000,"MT,WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,3,1,0,2,1,2,1,364.6260,0.0543,6.2388,0.0009,16.7931,0.0025,0.9801,0.0001,0.2151,0.0000,0.0045,0.0000,62.7921,0.0094,8.5671,0.0013,2692.4859,0.4010,5.9535,0.0009,2776.0401,0.4134,608.3937,0.0906,1.6857,0.0003,0.0000,0.0000,47.9889,0.0071,122.3379,0.0182,10,0
10070002,Upper Yellowstone,1891306.15791000000,7653.84367297000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,5,2,2,4,4,4,4,28.7613,0.0038,5.5512,0.0007,38.7936,0.0051,14.6232,0.0019,3.5064,0.0005,0.3582,0.0000,114.6015,0.0150,15.1227,0.0020,2608.6248,0.3408,1.4004,0.0002,1975.8771,0.2581,2385.7371,0.3117,206.5104,0.0270,107.4834,0.0140,130.5837,0.0171,13.0311,0.0017,62,0
